"","HHID","PN","OPN_SP","OLB018A","OLB018B","OLB018C","OLB018D","OLB018E","OLB018F","OLB018G","OLB018H","OLB018I","OLB018J","OLB004A","OLB004B","OLB004C","OLB004D","OLB004E","OLB004F","OLB004G","OLB005","OLB005A","OLB005B","respondent_id","spouse_id"
"9509",531477,20,10,1,5,5,6,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,2,531477020,531477010
"9510",531508,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531508010,531508020
"9511",531508,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531508020,531508010
"9512",531511,10,11,2,5,5,6,1,1,1,1,1,1,1,1,1,4,3,3,3,1,1,1,531511010,531511011
"9513",531511,11,10,2,5,4,5,1,1,1,1,1,1,2,1,1,4,3,4,3,1,2,1,531511011,531511010
"9514",531625,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531625010,531625020
"9515",531625,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531625020,531625010
"9516",531691,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531691010,531691020
"9517",531691,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531691020,531691010
"9518",531696,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531696010,531696020
"9519",531710,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531710010,531710020
"9520",531710,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531710020,531710010
"9521",531719,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531719010,531719020
"9522",531719,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531719020,531719010
"9523",531727,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531727010,531727020
"9524",531727,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531727020,531727010
"9525",531757,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531757010,531757020
"9526",531757,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531757020,531757010
"9527",531824,20,10,1,1,6,6,1,1,1,1,1,1,2,1,2,2,4,4,3,2,1,2,531824020,531824010
"9528",531839,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531839020,531839010
"9529",531863,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531863010,531863020
"9530",531863,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531863020,531863010
"9531",531864,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531864010,531864020
"9532",531864,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531864020,531864010
"9533",531884,10,20,1,6,6,6,1,1,1,1,1,1,1,1,1,4,3,3,4,1,1,1,531884010,531884020
"9534",531884,20,10,2,5,5,6,5,3,4,3,3,1,1,1,1,3,3,4,3,NA,2,1,531884020,531884010
"9535",531922,10,20,4,5,4,4,2,2,2,2,2,2,2,1,1,3,3,3,3,1,2,2,531922010,531922020
"9536",531922,20,10,1,6,3,6,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,531922020,531922010
"9537",531923,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531923010,531923020
"9538",531923,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531923020,531923010
"9539",531944,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531944010,531944020
"9540",531944,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531944020,531944010
"9541",531953,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531953010,531953020
"9542",531953,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531953020,531953010
"9543",531956,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531956010,531956020
"9544",531956,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531956020,531956010
"9545",531968,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531968010,531968020
"9546",531968,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531968020,531968010
"9547",531999,20,10,1,5,5,5,2,1,2,1,2,1,3,1,2,1,2,1,1,2,3,2,531999020,531999010
"9548",532016,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532016010,532016020
"9549",532016,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532016020,532016010
"9550",532029,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532029010,532029020
"9551",532029,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532029020,532029010
"9552",532038,10,20,5,4,6,6,4,5,6,6,5,5,2,4,1,NA,3,4,3,4,2,2,532038010,532038020
"9553",532038,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532038020,532038010
"9554",532047,10,20,1,3,5,5,4,6,5,5,5,5,3,4,4,4,4,3,4,4,4,3,532047010,532047020
"9555",532047,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532047020,532047010
"9556",532060,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532060010,532060020
"9557",532060,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532060020,532060010
"9558",532097,10,20,1,6,6,6,1,1,1,1,1,1,1,1,NA,4,4,4,4,1,1,1,532097010,532097020
"9559",532097,20,10,3,5,4,4,2,2,2,2,2,2,2,1,1,3,3,3,3,1,2,2,532097020,532097010
"9560",532114,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532114010,532114020
"9561",532114,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532114020,532114010
"9562",532115,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532115010,532115020
"9563",532115,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532115020,532115010
"9564",532145,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532145010,532145020
"9565",532145,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532145020,532145010
"9566",532147,10,20,5,2,2,2,2,2,2,5,5,2,3,2,4,1,1,2,NA,4,3,2,532147010,532147020
"9567",532147,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532147020,532147010
"9568",532154,10,20,6,6,6,6,5,1,5,1,1,2,2,2,3,1,1,3,1,3,3,2,532154010,532154020
"9569",532154,20,10,5,6,6,6,5,1,2,1,1,2,2,1,2,2,3,3,3,2,3,2,532154020,532154010
"9570",532166,10,11,5,6,6,6,2,2,5,5,6,1,1,1,1,3,2,4,3,1,2,2,532166010,532166011
"9571",532166,11,10,5,6,6,6,2,2,5,5,6,1,1,1,1,3,2,4,3,1,2,2,532166011,532166010
"9572",532167,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532167010,532167020
"9573",532167,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532167020,532167010
"9574",532170,10,20,3,6,5,6,2,2,1,2,1,1,1,1,1,3,1,2,3,1,2,2,532170010,532170020
"9575",532170,20,10,3,4,4,4,4,5,5,5,4,4,2,1,1,3,3,2,3,2,2,2,532170020,532170010
"9576",532216,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532216010,532216020
"9577",532216,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532216020,532216010
"9578",532227,10,20,4,6,6,6,1,1,1,1,2,1,2,1,1,3,2,4,3,2,3,2,532227010,532227020
"9579",532227,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532227020,532227010
"9580",532247,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532247010,532247020
"9581",532247,20,10,4,5,3,4,2,2,1,1,2,2,1,1,1,2,1,3,4,1,1,1,532247020,532247010
"9582",532259,10,20,3,6,5,6,5,2,3,3,4,4,1,1,1,4,4,4,4,1,2,2,532259010,532259020
"9583",532259,20,10,2,NA,2,1,2,2,3,4,4,3,1,1,1,2,2,3,3,1,2,2,532259020,532259010
"9584",532273,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532273010,532273020
"9585",532273,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532273020,532273010
"9586",532327,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532327010,532327020
"9587",532327,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532327020,532327010
"9588",532346,10,20,1,5,5,5,1,1,1,1,2,1,1,1,1,3,4,4,3,1,2,2,532346010,532346020
"9589",532346,20,10,2,5,4,5,2,2,2,2,2,1,2,1,2,4,3,4,3,2,3,2,532346020,532346010
"9590",532359,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532359010,532359020
"9591",532359,20,10,4,5,5,5,3,3,3,3,3,3,1,1,1,2,4,4,3,1,1,1,532359020,532359010
"9592",532391,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532391010,532391020
"9593",532391,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532391020,532391010
"9594",532444,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532444020,532444021
"9595",532462,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532462010,532462020
"9596",532462,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532462020,532462010
"9597",532500,10,20,5,2,2,4,2,2,3,5,4,4,2,2,2,3,2,2,3,2,3,1,532500010,532500020
"9598",532500,20,10,1,6,6,6,6,1,6,1,1,1,1,1,1,4,2,4,3,NA,3,2,532500020,532500010
"9599",532512,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532512010,532512020
"9600",532512,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532512020,532512010
"9601",532523,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532523010,532523020
"9602",532523,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532523020,532523010
"9603",532524,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532524010,532524020
"9604",532524,20,10,1,1,1,1,4,1,1,1,1,1,1,2,3,3,3,3,3,1,1,1,532524020,532524010
"9605",532534,10,20,4,4,4,5,4,4,4,5,5,4,2,1,1,2,2,2,2,2,2,2,532534010,532534020
"9606",532534,20,10,5,5,5,6,1,1,2,2,2,1,2,2,2,3,3,3,3,2,2,2,532534020,532534010
"9607",532540,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532540010,532540020
"9608",532565,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532565010,532565020
"9609",532565,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532565020,532565010
"9610",532620,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532620010,532620020
"9611",532620,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532620020,532620010
"9612",532623,10,20,1,6,6,6,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,2,532623010,532623020
"9613",532623,20,10,1,6,5,6,1,1,1,1,1,1,1,1,1,3,3,4,3,1,2,2,532623020,532623010
"9614",532627,10,11,2,5,4,5,4,4,3,5,3,2,2,2,3,2,2,3,3,2,2,2,532627010,532627011
"9615",532627,11,10,4,4,3,4,3,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532627011,532627010
"9616",532691,10,20,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,532691010,532691020
"9617",532691,20,10,5,5,5,5,5,5,2,2,5,4,1,3,2,1,3,4,2,1,3,2,532691020,532691010
"9618",532712,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532712010,532712020
"9619",532712,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532712020,532712010
"9620",532744,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532744010,532744020
"9621",532744,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532744020,532744010
"9622",532746,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532746010,532746020
"9623",532746,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532746020,532746010
"9624",532809,10,11,1,2,5,5,5,6,5,6,1,1,1,2,3,3,2,1,2,1,2,1,532809010,532809011
"9625",532809,11,10,3,4,3,5,4,2,6,1,3,1,2,1,2,3,1,4,3,1,2,1,532809011,532809010
"9626",532852,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532852010,532852020
"9627",532852,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532852020,532852010
"9628",532858,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532858010,532858020
"9629",532858,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532858020,532858010
"9630",532861,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532861010,532861020
"9631",532861,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532861020,532861010
"9632",532879,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532879010,532879020
"9633",532879,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532879020,532879010
"9634",532902,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532902010,532902020
"9635",532902,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532902020,532902010
"9636",532928,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532928010,532928020
"9637",532928,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532928020,532928010
"9638",533044,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533044010,533044020
"9639",533044,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533044020,533044010
"9640",533054,10,20,1,4,2,4,3,4,2,3,3,1,2,1,2,1,1,2,1,2,3,1,533054010,533054020
"9641",533072,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533072010,533072020
"9642",533097,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533097010,533097020
"9643",533097,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533097020,533097010
"9644",533115,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533115010,533115020
"9645",533115,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533115020,533115010
"9646",533122,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533122010,533122020
"9647",533122,20,10,4,5,3,6,1,1,3,1,3,1,1,1,1,3,3,3,4,1,2,2,533122020,533122010
"9648",533140,10,20,4,6,4,4,4,3,4,4,3,4,3,2,3,1,2,1,1,3,4,2,533140010,533140020
"9649",533140,20,10,5,5,5,5,2,4,3,2,2,2,1,1,1,3,3,4,3,1,2,2,533140020,533140010
"9650",533151,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533151010,533151020
"9651",533151,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533151020,533151010
"9652",533192,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533192010,533192020
"9653",533192,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533192020,533192010
"9654",533229,10,20,4,5,5,5,3,4,4,3,5,2,3,1,3,1,1,2,2,3,4,3,533229010,533229020
"9655",533229,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533229020,533229010
"9656",533243,10,20,1,5,4,4,2,3,3,1,2,1,3,1,3,4,3,4,3,1,2,1,533243010,533243020
"9657",533243,20,10,2,5,5,5,3,2,1,1,3,1,1,1,1,3,3,4,2,1,2,2,533243020,533243010
"9658",533288,20,21,5,3,3,3,5,5,4,3,4,4,3,2,2,3,2,3,2,2,2,1,533288020,533288021
"9659",533288,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533288021,533288020
"9660",533300,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533300010,533300020
"9661",533300,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533300020,533300010
"9662",533304,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533304010,533304020
"9663",533304,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533304020,533304010
"9664",533316,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533316010,533316020
"9665",533316,20,10,6,5,6,2,5,5,6,6,6,6,1,1,1,4,4,4,4,2,3,2,533316020,533316010
"9666",533317,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533317010,533317020
"9667",533317,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533317020,533317010
"9668",533333,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533333010,533333020
"9669",533333,20,10,3,5,5,6,1,1,3,1,1,1,4,3,2,4,4,3,3,2,3,3,533333020,533333010
"9670",533356,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533356010,533356020
"9671",533356,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533356020,533356010
"9672",533368,10,20,3,4,5,5,3,3,3,3,2,2,2,1,2,3,3,4,3,2,2,1,533368010,533368020
"9673",533375,10,20,2,3,2,4,4,4,4,4,4,4,3,2,3,2,3,3,3,2,3,3,533375010,533375020
"9674",533375,20,10,4,3,5,6,1,1,1,1,1,1,4,3,4,1,2,2,1,3,3,3,533375020,533375010
"9675",533410,10,20,2,4,4,4,2,2,2,2,2,4,2,2,2,2,1,2,3,2,2,2,533410010,533410020
"9676",533410,20,10,NA,4,4,5,4,3,3,3,3,3,2,1,1,1,1,2,2,1,2,2,533410020,533410010
"9677",533438,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533438010,533438020
"9678",533438,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533438020,533438010
"9679",533452,10,20,4,6,6,6,4,4,4,4,4,4,1,1,1,3,3,3,3,1,2,1,533452010,533452020
"9680",533452,20,10,4,6,6,6,4,4,4,4,4,4,1,1,1,4,3,4,3,1,1,1,533452020,533452010
"9681",533454,10,20,4,5,3,4,3,3,3,2,4,1,1,1,1,4,4,4,4,1,1,1,533454010,533454020
"9682",533454,20,10,3,4,4,6,1,1,4,2,2,1,1,1,1,3,4,4,4,1,1,2,533454020,533454010
"9683",533472,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533472010,533472020
"9684",533472,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533472020,533472010
"9685",533478,10,20,2,4,4,5,4,4,4,4,4,4,3,2,2,1,3,3,3,1,2,1,533478010,533478020
"9686",533478,20,10,5,5,5,6,5,5,5,4,5,4,1,1,1,3,2,4,3,1,2,1,533478020,533478010
"9687",533489,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533489010,533489020
"9688",533489,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533489020,533489010
"9689",533505,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533505010,533505020
"9690",533505,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533505020,533505010
"9691",533522,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533522010,533522020
"9692",533522,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533522020,533522010
"9693",533542,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533542010,533542020
"9694",533542,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533542020,533542010
"9695",533574,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533574010,533574020
"9696",533574,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533574020,533574010
"9697",533591,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533591010,533591020
"9698",533591,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533591020,533591010
